,vib
5821,70.056
5822,-1.9439
5823,134.06
5824,78.056
5825,22.056
5826,94.056
5827,22.056
5828,110.06
5829,54.056
5830,-17.944
5831,54.056
5832,-1.9439
5833,-9.9439
5834,-17.944
5835,30.056
5836,94.056
5837,62.056
5838,62.056
5839,38.056
5840,62.056
5841,62.056
5842,-9.9439
5843,54.056
5844,62.056
5845,86.056
5846,14.056
5847,14.056
5848,102.06
5849,86.056
5850,6.0561
5851,30.056
5852,62.056
5853,22.056
5854,-1.9439
5855,6.0561
5856,46.056
5857,46.056
5858,-17.944
5859,6.0561
5860,46.056
5861,-1.9439
5862,30.056
5863,46.056
5864,-25.944
5865,-9.9439
5866,-113.94
5867,-81.944
5868,86.056
5869,54.056
5870,62.056
5871,54.056
5872,30.056
5873,70.056
5874,94.056
5875,110.06
5876,6.0561
5877,-41.944
5878,22.056
5879,78.056
5880,118.06
5881,-89.944
5882,14.056
5883,70.056
5884,38.056
5885,-1.9439
5886,-1.9439
5887,14.056
5888,30.056
5889,-73.944
5890,6.0561
5891,54.056
5892,14.056
5893,6.0561
5894,-49.944
5895,-1.9439
5896,102.06
5897,54.056
5898,-25.944
5899,-9.9439
5900,46.056
5901,22.056
5902,-9.9439
5903,-33.944
5904,38.056
5905,86.056
5906,62.056
5907,14.056
5908,38.056
5909,-1.9439
5910,62.056
5911,94.056
5912,22.056
5913,62.056
5914,-9.9439
5915,6.0561
5916,78.056
5917,-1.9439
5918,6.0561
5919,-17.944
5920,6.0561
5921,54.056
5922,-1.9439
5923,6.0561
5924,70.056
5925,102.06
5926,70.056
5927,94.056
5928,70.056
5929,46.056
5930,38.056
5931,-145.94
5932,-241.94
5933,-113.94
5934,-113.94
5935,-409.94
5936,46.056
5937,550.06
5938,326.06
5939,-49.944
5940,22.056
5941,62.056
5942,-161.94
5943,-249.94
5944,-97.944
5945,150.06
5946,-17.944
5947,-217.94
5948,6.0561
5949,406.06
5950,262.06
5951,-249.94
5952,-49.944
5953,230.06
5954,14.056
5955,-169.94
5956,-153.94
5957,22.056
5958,14.056
5959,-145.94
5960,6.0561
5961,142.06
5962,30.056
5963,-105.94
5964,-9.9439
5965,38.056
5966,-41.944
5967,-73.944
5968,-161.94
5969,-49.944
5970,-1.9439
5971,-49.944
5972,70.056
5973,-41.944
5974,-25.944
5975,38.056
5976,22.056
5977,54.056
5978,-17.944
5979,-41.944
5980,62.056
5981,78.056
5982,38.056
5983,38.056
5984,-9.9439
5985,-17.944
5986,46.056
5987,6.0561
5988,-49.944
5989,-49.944
5990,-49.944
5991,6.0561
5992,70.056
5993,22.056
5994,46.056
5995,78.056
5996,38.056
5997,30.056
5998,14.056
5999,-25.944
6000,22.056
6001,-33.944
6002,-65.944
6003,14.056
6004,14.056
6005,-25.944
6006,102.06
6007,-1.9439
6008,22.056
6009,-1.9439
6010,-9.9439
6011,110.06
6012,6.0561
6013,-41.944
6014,6.0561
6015,6.0561
6016,86.056
6017,22.056
6018,22.056
6019,94.056
6020,134.06
6021,102.06
6022,-9.9439
6023,38.056
6024,70.056
6025,22.056
6026,-65.944
6027,-33.944
6028,62.056
6029,62.056
6030,14.056
6031,6.0561
6032,-33.944
6033,-49.944
6034,38.056
6035,-17.944
6036,-65.944
6037,-33.944
6038,-65.944
6039,70.056
6040,102.06
6041,-49.944
6042,-57.944
6043,-9.9439
6044,70.056
6045,38.056
6046,-209.94
6047,-41.944
6048,46.056
6049,46.056
6050,-49.944
6051,-177.94
6052,-49.944
6053,-25.944
6054,86.056
6055,22.056
6056,-153.94
6057,-33.944
6058,-33.944
6059,86.056
6060,6.0561
6061,-209.94
6062,-25.944
6063,-1.9439
6064,46.056
6065,62.056
6066,-33.944
6067,-9.9439
6068,-9.9439
6069,14.056
6070,30.056
6071,-41.944
6072,-97.944
6073,-33.944
6074,38.056
6075,-1.9439
6076,6.0561
6077,-41.944
6078,-41.944
6079,78.056
6080,86.056
6081,-17.944
6082,-81.944
6083,-65.944
6084,102.06
6085,22.056
6086,-97.944
6087,-65.944
6088,14.056
6089,54.056
6090,-9.9439
6091,30.056
6092,54.056
6093,86.056
6094,54.056
6095,-17.944
6096,22.056
6097,-25.944
6098,-1.9439
6099,46.056
6100,-25.944
6101,-17.944
6102,-25.944
6103,-1.9439
6104,78.056
6105,22.056
6106,-161.94
6107,-33.944
6108,-41.944
6109,14.056
6110,14.056
6111,-177.94
6112,-73.944
6113,-41.944
6114,14.056
6115,54.056
6116,-89.944
6117,-57.944
6118,46.056
6119,150.06
6120,54.056
6121,-145.94
6122,-113.94
6123,-17.944
6124,78.056
6125,-41.944
6126,-121.94
6127,14.056
6128,30.056
6129,-1.9439
6130,-41.944
6131,-49.944
6132,6.0561
6133,-65.944
6134,-17.944
6135,78.056
6136,-1.9439
6137,-65.944
6138,-33.944
6139,78.056
6140,86.056
6141,-41.944
6142,-137.94
6143,-41.944
6144,30.056
6145,-33.944
6146,-25.944
6147,-41.944
6148,-73.944
6149,38.056
6150,38.056
6151,6.0561
6152,38.056
6153,22.056
6154,54.056
6155,38.056
6156,6.0561
6157,14.056
6158,-25.944
6159,-73.944
6160,-89.944
6161,-161.94
6162,-169.94
6163,-201.94
6164,-153.94
6165,134.06
6166,310.06
6167,278.06
6168,142.06
6169,46.056
6170,-97.944
6171,-129.94
6172,-225.94
6173,-89.944
6174,22.056
6175,-97.944
6176,-193.94
6177,78.056
6178,158.06
6179,14.056
6180,94.056
6181,94.056
6182,86.056
6183,126.06
6184,-121.94
6185,-153.94
6186,30.056
6187,-169.94
6188,-41.944
6189,-17.944
6190,-97.944
6191,102.06
6192,38.056
6193,62.056
6194,62.056
6195,-1.9439
6196,-25.944
6197,-49.944
6198,102.06
6199,22.056
6200,-81.944
6201,6.0561
6202,6.0561
6203,-1.9439
6204,-65.944
6205,6.0561
6206,54.056
6207,-113.94
6208,-65.944
6209,14.056
6210,-9.9439
6211,-1.9439
6212,-25.944
6213,54.056
6214,94.056
6215,-9.9439
6216,-25.944
6217,-25.944
6218,-73.944
6219,-57.944
6220,-25.944
6221,-25.944
6222,-9.9439
6223,-1.9439
6224,30.056
6225,30.056
6226,-17.944
6227,-65.944
6228,-33.944
6229,-41.944
6230,-9.9439
6231,54.056
6232,-33.944
6233,-25.944
6234,46.056
6235,14.056
6236,22.056
6237,38.056
6238,70.056
6239,110.06
6240,6.0561
6241,-41.944
6242,14.056
6243,6.0561
6244,-25.944
6245,-57.944
6246,6.0561
6247,54.056
6248,54.056
6249,-1.9439
6250,-25.944
6251,-9.9439
6252,-73.944
6253,-33.944
6254,14.056
6255,-49.944
6256,-41.944
6257,-41.944
6258,14.056
6259,46.056
6260,-49.944
6261,-41.944
6262,46.056
6263,54.056
6264,-9.9439
6265,-33.944
6266,-9.9439
6267,46.056
6268,22.056
6269,-17.944
6270,38.056
6271,-25.944
6272,-97.944
6273,-25.944
6274,6.0561
6275,6.0561
6276,-25.944
6277,14.056
6278,118.06
6279,54.056
6280,-33.944
6281,38.056
6282,54.056
6283,14.056
6284,-1.9439
6285,-73.944
6286,-81.944
6287,-25.944
6288,30.056
6289,54.056
6290,38.056
6291,-1.9439
6292,30.056
6293,62.056
6294,-9.9439
6295,-17.944
6296,-49.944
6297,-73.944
6298,46.056
6299,-1.9439
6300,-25.944
6301,38.056
6302,-17.944
6303,-9.9439
6304,86.056
6305,-9.9439
6306,-1.9439
6307,-1.9439
6308,-41.944
6309,-1.9439
6310,-49.944
6311,-49.944
6312,22.056
6313,110.06
6314,22.056
6315,-49.944
6316,-17.944
6317,14.056
6318,94.056
6319,-33.944
6320,-153.94
6321,-25.944
6322,-57.944
6323,-41.944
6324,14.056
6325,22.056
6326,-9.9439
6327,22.056
6328,6.0561
6329,78.056
6330,62.056
6331,14.056
6332,62.056
6333,14.056
6334,54.056
6335,102.06
6336,46.056
6337,38.056
6338,-33.944
6339,6.0561
6340,94.056
6341,46.056
6342,-17.944
6343,-33.944
6344,62.056
6345,-97.944
6346,-25.944
6347,-49.944
6348,14.056
6349,150.06
6350,-129.94
6351,-57.944
6352,54.056
6353,38.056
6354,94.056
6355,-121.94
6356,-25.944
6357,54.056
6358,-17.944
6359,62.056
6360,-49.944
6361,-41.944
6362,-57.944
6363,14.056
6364,38.056
6365,-17.944
6366,14.056
6367,22.056
6368,78.056
6369,94.056
6370,-41.944
6371,86.056
6372,86.056
6373,-49.944
6374,-33.944
6375,-25.944
6376,70.056
6377,22.056
6378,-81.944
6379,6.0561
6380,78.056
6381,78.056
6382,-17.944
6383,14.056
6384,30.056
6385,30.056
6386,22.056
6387,-57.944
6388,22.056
6389,22.056
6390,70.056
6391,78.056
6392,-17.944
6393,6.0561
6394,-1.9439
6395,-17.944
6396,14.056
6397,6.0561
6398,-1.9439
6399,-41.944
6400,-17.944
6401,22.056
6402,102.06
6403,150.06
6404,54.056
6405,38.056
6406,14.056
6407,-1.9439
6408,54.056
6409,14.056
6410,22.056
6411,-1.9439
6412,-81.944
6413,6.0561
6414,102.06
6415,78.056
6416,30.056
6417,-41.944
6418,46.056
6419,70.056
6420,-25.944
6421,-49.944
6422,30.056
6423,62.056
6424,-1.9439
6425,38.056
6426,70.056
6427,70.056
6428,118.06
6429,78.056
6430,110.06
6431,46.056
6432,-57.944
6433,86.056
6434,22.056
6435,30.056
6436,38.056
6437,-41.944
6438,86.056
6439,46.056
6440,-9.9439
6441,30.056
6442,14.056
6443,62.056
6444,46.056
6445,-17.944
6446,-153.94
6447,-17.944
6448,118.06
6449,94.056
6450,46.056
6451,-97.944
6452,38.056
6453,182.06
6454,78.056
6455,-17.944
6456,-81.944
6457,6.0561
6458,102.06
6459,54.056
6460,-9.9439
6461,-9.9439
6462,70.056
6463,22.056
6464,54.056
6465,6.0561
6466,-17.944
6467,-1.9439
6468,-41.944
6469,70.056
6470,62.056
6471,-105.94
6472,-41.944
6473,14.056
6474,30.056
6475,46.056
6476,-33.944
6477,-73.944
6478,14.056
6479,110.06
6480,70.056
6481,6.0561
6482,-49.944
6483,-17.944
6484,118.06
6485,86.056
6486,14.056
6487,-65.944
6488,-9.9439
6489,110.06
6490,38.056
6491,-9.9439
6492,38.056
6493,78.056
6494,70.056
6495,30.056
6496,-9.9439
6497,-1.9439
6498,62.056
6499,46.056
6500,-25.944
6501,-49.944
6502,-41.944
6503,78.056
6504,62.056
6505,-33.944
6506,-9.9439
6507,38.056
6508,-97.944
6509,14.056
6510,70.056
6511,30.056
6512,-57.944
6513,-121.94
6514,78.056
6515,102.06
6516,-25.944
6517,-25.944
6518,-41.944
6519,70.056
6520,38.056
6521,-25.944
6522,-33.944
6523,62.056
6524,110.06
6525,78.056
6526,38.056
6527,-1.9439
6528,-9.9439
6529,150.06
6530,102.06
6531,-33.944
6532,-41.944
6533,-49.944
6534,46.056
6535,38.056
6536,-73.944
6537,-17.944
6538,-17.944
6539,-17.944
6540,6.0561
6541,-33.944
6542,-41.944
6543,-9.9439
6544,54.056
6545,46.056
6546,-33.944
6547,-65.944
6548,14.056
6549,102.06
6550,62.056
6551,-1.9439
6552,14.056
6553,54.056
6554,118.06
6555,46.056
6556,-49.944
6557,-9.9439
6558,14.056
6559,54.056
6560,46.056
6561,-33.944
6562,-9.9439
6563,-9.9439
6564,6.0561
6565,78.056
6566,46.056
6567,-9.9439
6568,14.056
6569,6.0561
6570,38.056
6571,102.06
6572,-1.9439
6573,-57.944
6574,62.056
6575,78.056
6576,110.06
6577,118.06
6578,-17.944
6579,14.056
6580,-17.944
6581,-137.94
6582,-153.94
6583,-113.94
6584,-89.944
6585,-177.94
6586,-9.9439
6587,334.06
6588,310.06
6589,54.056
6590,62.056
6591,246.06
6592,102.06
6593,-145.94
6594,-185.94
6595,-65.944
6596,62.056
6597,-1.9439
6598,-49.944
6599,134.06
6600,214.06
6601,86.056
6602,46.056
6603,86.056
6604,102.06
6605,38.056
6606,-9.9439
6607,6.0561
6608,-89.944
6609,-153.94
6610,-65.944
6611,-9.9439
6612,-25.944
6613,-57.944
6614,14.056
6615,134.06
6616,166.06
6617,118.06
6618,46.056
6619,94.056
6620,78.056
6621,86.056
6622,14.056
6623,-81.944
6624,-25.944
6625,38.056
6626,-161.94
6627,-57.944
6628,-41.944
6629,-9.9439
6630,30.056
6631,-105.94
6632,62.056
6633,78.056
6634,14.056
6635,78.056
6636,-41.944
6637,-25.944
6638,-25.944
6639,38.056
6640,62.056
6641,-1.9439
6642,46.056
6643,-1.9439
6644,54.056
6645,78.056
6646,-25.944
6647,-17.944
6648,-9.9439
6649,70.056
6650,118.06
6651,-33.944
6652,38.056
6653,46.056
6654,6.0561
6655,62.056
6656,-9.9439
6657,-73.944
6658,-145.94
6659,-41.944
6660,118.06
6661,-25.944
6662,-153.94
6663,-25.944
6664,166.06
6665,86.056
6666,30.056
6667,-9.9439
6668,38.056
6669,86.056
6670,54.056
6671,46.056
6672,110.06
6673,86.056
6674,6.0561
6675,110.06
6676,158.06
6677,62.056
6678,46.056
6679,62.056
6680,134.06
6681,118.06
6682,-33.944
6683,-9.9439
6684,-25.944
6685,-169.94
6686,-185.94
6687,-169.94
6688,-337.94
6689,-57.944
6690,270.06
6691,390.06
6692,102.06
6693,-137.94
6694,46.056
6695,-81.944
6696,-177.94
6697,-17.944
6698,62.056
6699,22.056
6700,-105.94
6701,-57.944
6702,174.06
6703,182.06
6704,46.056
6705,38.056
6706,190.06
6707,118.06
6708,-73.944
6709,-41.944
6710,-9.9439
6711,6.0561
6712,-33.944
6713,-41.944
6714,46.056
6715,22.056
6716,-49.944
6717,-65.944
6718,-1.9439
6719,-33.944
6720,-49.944
6721,-49.944
6722,-25.944
6723,-33.944
6724,30.056
6725,38.056
6726,94.056
6727,-25.944
6728,-209.94
6729,-57.944
6730,-73.944
6731,-17.944
6732,-97.944
6733,-193.94
6734,78.056
6735,30.056
6736,70.056
6737,110.06
6738,-33.944
6739,142.06
6740,46.056
6741,22.056
6742,6.0561
6743,-97.944
6744,-25.944
6745,38.056
6746,14.056
6747,22.056
6748,-25.944
6749,14.056
6750,46.056
6751,38.056
6752,-33.944
6753,-121.94
6754,22.056
6755,54.056
6756,14.056
6757,30.056
6758,-73.944
6759,78.056
6760,126.06
6761,-9.9439
6762,38.056
6763,166.06
6764,126.06
6765,46.056
6766,14.056
6767,-1.9439
6768,134.06
6769,54.056
6770,-41.944
6771,-25.944
6772,-57.944
6773,62.056
6774,30.056
6775,-73.944
6776,-25.944
6777,6.0561
6778,150.06
6779,110.06
6780,-121.94
6781,-25.944
6782,38.056
6783,-25.944
6784,-25.944
6785,-1.9439
6786,-9.9439
6787,6.0561
6788,30.056
6789,14.056
6790,62.056
6791,70.056
6792,14.056
6793,38.056
6794,46.056
6795,-17.944
6796,-49.944
6797,-105.94
6798,-49.944
6799,46.056
6800,-25.944
6801,22.056
6802,62.056
6803,86.056
6804,94.056
6805,-9.9439
6806,-25.944
6807,38.056
6808,30.056
6809,6.0561
6810,62.056
6811,14.056
6812,6.0561
6813,62.056
6814,6.0561
6815,38.056
6816,54.056
6817,-33.944
6818,-65.944
6819,-65.944
6820,-49.944
6821,-1.9439
6822,-17.944
6823,-9.9439
6824,38.056
6825,-17.944
6826,-33.944
6827,30.056
6828,54.056
6829,30.056
6830,-25.944
6831,-49.944
6832,14.056
6833,38.056
6834,22.056
6835,14.056
6836,-33.944
6837,-9.9439
6838,70.056
6839,30.056
6840,-17.944
6841,-17.944
6842,30.056
6843,94.056
6844,22.056
6845,-57.944
6846,6.0561
6847,54.056
6848,46.056
6849,38.056
6850,-1.9439
6851,-25.944
6852,22.056
6853,38.056
6854,6.0561
6855,14.056
6856,-33.944
6857,-25.944
6858,30.056
6859,14.056
6860,30.056
6861,-17.944
6862,-17.944
6863,118.06
6864,30.056
6865,-33.944
6866,6.0561
6867,54.056
6868,78.056
6869,-17.944
6870,-41.944
6871,6.0561
6872,14.056
6873,70.056
6874,6.0561
6875,30.056
6876,-49.944
6877,-1.9439
6878,102.06
6879,-25.944
6880,-1.9439
6881,-73.944
6882,-89.944
6883,70.056
6884,30.056
6885,-65.944
6886,-1.9439
6887,-1.9439
6888,134.06
6889,86.056
6890,-97.944
6891,-41.944
6892,30.056
6893,78.056
6894,-17.944
6895,-113.94
6896,-97.944
6897,6.0561
6898,118.06
6899,14.056
6900,-17.944
6901,-33.944
6902,-1.9439
6903,78.056
6904,70.056
6905,134.06
6906,-57.944
6907,-49.944
6908,38.056
6909,46.056
6910,174.06
6911,38.056
6912,14.056
6913,30.056
6914,78.056
6915,190.06
6916,-9.9439
6917,-41.944
6918,-25.944
6919,14.056
6920,118.06
6921,-97.944
6922,-41.944
6923,70.056
6924,78.056
6925,38.056
6926,-33.944
6927,-49.944
6928,78.056
6929,126.06
6930,22.056
6931,-33.944
6932,-49.944
6933,62.056
6934,110.06
6935,-41.944
6936,-33.944
6937,-25.944
6938,6.0561
6939,102.06
6940,54.056
6941,-49.944
6942,-49.944
6943,38.056
6944,62.056
6945,22.056
6946,-65.944
6947,-57.944
6948,46.056
6949,-9.9439
6950,-33.944
6951,-33.944
6952,-65.944
6953,46.056
6954,54.056
6955,30.056
6956,38.056
6957,-25.944
6958,22.056
6959,78.056
6960,-9.9439
6961,-49.944
6962,-9.9439
6963,46.056
6964,30.056
6965,22.056
6966,-9.9439
6967,14.056
6968,62.056
6969,22.056
6970,22.056
6971,-65.944
6972,-105.94
6973,6.0561
6974,-25.944
6975,-33.944
6976,6.0561
6977,-33.944
6978,-9.9439
6979,-9.9439
6980,22.056
6981,38.056
6982,-49.944
6983,-33.944
6984,30.056
6985,46.056
6986,38.056
6987,30.056
6988,-25.944
6989,-9.9439
6990,102.06
6991,86.056
6992,22.056
6993,-1.9439
6994,-33.944
6995,46.056
6996,-9.9439
6997,-89.944
6998,22.056
6999,78.056
7000,62.056
7001,-1.9439
7002,-9.9439
7003,54.056
7004,30.056
7005,-33.944
7006,78.056
7007,-9.9439
7008,-1.9439
7009,6.0561
7010,-1.9439
7011,78.056
7012,14.056
7013,62.056
7014,6.0561
7015,78.056
7016,166.06
7017,-57.944
7018,-33.944
7019,-33.944
7020,30.056
7021,94.056
7022,-57.944
7023,-9.9439
7024,30.056
7025,14.056
7026,-129.94
7027,-33.944
7028,6.0561
7029,30.056
7030,38.056
7031,-137.94
7032,-41.944
7033,-49.944
7034,-17.944
7035,62.056
7036,-129.94
7037,-17.944
7038,94.056
7039,54.056
7040,54.056
7041,-81.944
7042,-1.9439
7043,-1.9439
7044,-9.9439
7045,-25.944
7046,14.056
7047,-33.944
7048,-121.94
7049,-57.944
7050,30.056
7051,54.056
7052,-49.944
7053,-81.944
7054,70.056
7055,70.056
7056,-81.944
7057,-49.944
7058,-1.9439
7059,14.056
7060,6.0561
7061,-65.944
7062,-9.9439
7063,70.056
7064,22.056
7065,38.056
7066,102.06
7067,-17.944
7068,-49.944
7069,-33.944
7070,-1.9439
7071,54.056
7072,-49.944
7073,-105.94
7074,-33.944
7075,78.056
7076,102.06
7077,30.056
7078,-17.944
7079,38.056
7080,118.06
7081,54.056
7082,-73.944
7083,-65.944
7084,-9.9439
7085,54.056
7086,30.056
7087,-73.944
7088,6.0561
7089,118.06
7090,46.056
7091,-25.944
7092,-49.944
7093,-25.944
7094,-41.944
7095,-121.94
7096,-97.944
7097,6.0561
7098,-9.9439
7099,-33.944
7100,14.056
7101,86.056
7102,126.06
7103,22.056
7104,-41.944
7105,94.056
7106,94.056
7107,-1.9439
7108,-25.944
7109,-17.944
7110,14.056
7111,22.056
7112,-9.9439
7113,22.056
7114,22.056
7115,-25.944
7116,-17.944
7117,14.056
7118,-25.944
7119,-1.9439
7120,-1.9439
7121,-25.944
7122,22.056
7123,-9.9439
7124,30.056
7125,86.056
7126,14.056
7127,-33.944
7128,-41.944
7129,-1.9439
7130,-1.9439
7131,-89.944
7132,-57.944
7133,-33.944
7134,14.056
7135,-9.9439
7136,-17.944
7137,-49.944
7138,-81.944
7139,46.056
7140,46.056
7141,-41.944
7142,30.056
7143,54.056
7144,110.06
7145,86.056
7146,-1.9439
7147,-9.9439
7148,-17.944
7149,-105.94
7150,-1.9439
7151,22.056
7152,-1.9439
7153,-33.944
7154,-9.9439
7155,110.06
7156,70.056
7157,-41.944
7158,-25.944
7159,54.056
7160,22.056
7161,-89.944
7162,-145.94
7163,-33.944
7164,46.056
7165,62.056
7166,30.056
7167,6.0561
7168,62.056
7169,70.056
7170,102.06
7171,-1.9439
7172,-89.944
7173,38.056
7174,14.056
7175,94.056
7176,38.056
7177,-89.944
7178,70.056
7179,78.056
7180,86.056
7181,94.056
7182,-33.944
7183,6.0561
7184,38.056
7185,14.056
7186,-81.944
7187,-97.944
7188,-17.944
7189,46.056
7190,62.056
7191,-41.944
7192,-41.944
7193,6.0561
7194,-17.944
7195,86.056
7196,-1.9439
7197,-81.944
7198,-65.944
7199,14.056
7200,110.06
7201,-33.944
7202,-89.944
7203,38.056
7204,126.06
7205,102.06
7206,-33.944
7207,-33.944
7208,22.056
7209,70.056
7210,62.056
7211,-41.944
7212,6.0561
7213,-9.9439
7214,-33.944
7215,78.056
7216,6.0561
7217,14.056
7218,38.056
7219,46.056
7220,78.056
7221,-41.944
7222,-105.94
7223,-193.94
7224,-161.94
7225,-209.94
7226,-329.94
7227,-41.944
7228,238.06
7229,590.06
7230,270.06
7231,-233.94
7232,-33.944
7233,46.056
7234,-1.9439
7235,-65.944
7236,-129.94
7237,-153.94
7238,-217.94
7239,182.06
7240,310.06
7241,-25.944
7242,62.056
7243,438.06
7244,222.06
7245,-257.94
7246,-241.94
7247,78.056
7248,62.056
7249,-265.94
7250,-225.94
7251,302.06
7252,462.06
7253,126.06
7254,-33.944
7255,78.056
7256,118.06
7257,62.056
7258,-281.94
7259,-313.94
7260,-177.94
7261,-81.944
7262,-49.944
7263,-65.944
7264,38.056
7265,54.056
7266,-57.944
7267,30.056
7268,86.056
7269,190.06
7270,46.056
7271,-137.94
7272,-97.944
7273,-49.944
7274,134.06
7275,70.056
7276,-73.944
7277,78.056
7278,46.056
7279,70.056
7280,-33.944
7281,-153.94
7282,-25.944
7283,6.0561
7284,-33.944
7285,-65.944
7286,-89.944
7287,-113.94
7288,-105.94
7289,-41.944
7290,-57.944
7291,-1.9439
7292,-25.944
7293,-41.944
7294,94.056
7295,46.056
7296,14.056
7297,46.056
7298,-25.944
7299,78.056
7300,-9.9439
7301,-57.944
7302,30.056
7303,-89.944
7304,30.056
7305,46.056
7306,22.056
7307,14.056
7308,-137.94
7309,22.056
7310,62.056
7311,-41.944
7312,-185.94
7313,-201.94
7314,46.056
7315,-57.944
7316,-73.944
7317,-89.944
7318,-145.94
7319,62.056
7320,-73.944
7321,-57.944
7322,22.056
7323,110.06
7324,110.06
7325,182.06
7326,-9.9439
7327,46.056
7328,174.06
7329,78.056
7330,166.06
7331,22.056
7332,-9.9439
7333,110.06
7334,118.06
7335,166.06
7336,14.056
7337,-25.944
7338,118.06
7339,134.06
7340,30.056
7341,-49.944
7342,-65.944
7343,30.056
7344,-17.944
7345,-145.94
7346,-121.94
7347,-25.944
7348,118.06
7349,86.056
7350,-25.944
7351,-17.944
7352,78.056
7353,158.06
7354,38.056
7355,-25.944
7356,30.056
7357,-33.944
7358,6.0561
7359,22.056
7360,-57.944
7361,6.0561
7362,-17.944
7363,46.056
7364,94.056
7365,30.056
7366,-49.944
7367,-9.9439
7368,54.056
7369,102.06
7370,54.056
7371,-49.944
7372,-1.9439
7373,54.056
7374,30.056
7375,30.056
7376,-65.944
7377,-33.944
7378,70.056
7379,14.056
7380,-17.944
7381,-33.944
7382,-25.944
7383,46.056
7384,62.056
7385,-49.944
7386,-17.944
7387,38.056
7388,22.056
7389,38.056
7390,22.056
7391,6.0561
7392,38.056
7393,-25.944
7394,6.0561
7395,142.06
7396,134.06
7397,54.056
7398,-17.944
7399,38.056
7400,94.056
7401,30.056
7402,-73.944
7403,-25.944
7404,38.056
7405,-9.9439
7406,-9.9439
7407,30.056
7408,94.056
7409,126.06
7410,14.056
7411,-1.9439
7412,62.056
7413,30.056
7414,22.056
7415,38.056
7416,22.056
7417,30.056
7418,22.056
7419,14.056
7420,14.056
7421,30.056
7422,22.056
7423,30.056
7424,30.056
7425,30.056
7426,78.056
7427,14.056
7428,22.056
7429,30.056
7430,14.056
7431,102.06
7432,54.056
7433,46.056
7434,78.056
7435,46.056
7436,46.056
7437,22.056
7438,38.056
7439,22.056
7440,-1.9439
7441,-17.944
7442,22.056
7443,182.06
7444,14.056
7445,-25.944
7446,6.0561
7447,-9.9439
7448,102.06
7449,-65.944
7450,-41.944
7451,86.056
7452,-1.9439
7453,30.056
7454,-1.9439
7455,14.056
7456,62.056
7457,46.056
7458,102.06
7459,54.056
7460,62.056
7461,70.056
7462,86.056
7463,150.06
7464,78.056
7465,-33.944
7466,-41.944
7467,6.0561
7468,134.06
7469,14.056
7470,-57.944
7471,-9.9439
7472,-33.944
7473,46.056
7474,6.0561
7475,-57.944
7476,62.056
7477,-41.944
7478,-57.944
7479,38.056
7480,-25.944
7481,22.056
7482,62.056
7483,94.056
7484,102.06
7485,102.06
7486,38.056
7487,30.056
7488,54.056
7489,22.056
7490,78.056
7491,46.056
7492,-57.944
7493,-41.944
7494,30.056
7495,94.056
7496,102.06
7497,-9.9439
7498,-25.944
7499,62.056
7500,94.056
7501,70.056
7502,-17.944
7503,-57.944
7504,54.056
7505,62.056
7506,22.056
7507,6.0561
7508,22.056
7509,54.056
7510,70.056
7511,30.056
7512,6.0561
7513,62.056
7514,-1.9439
7515,-25.944
7516,78.056
7517,30.056
7518,-33.944
7519,-25.944
7520,-9.9439
7521,78.056
7522,22.056
7523,-41.944
7524,14.056
7525,-1.9439
7526,14.056
7527,62.056
7528,30.056
7529,-1.9439
7530,-9.9439
7531,-17.944
7532,-1.9439
7533,38.056
7534,30.056
7535,38.056
7536,14.056
7537,-17.944
7538,78.056
7539,22.056
7540,-73.944
7541,46.056
7542,22.056
7543,-1.9439
7544,14.056
7545,-1.9439
7546,6.0561
7547,30.056
7548,6.0561
7549,22.056
7550,38.056
7551,14.056
7552,-33.944
7553,-1.9439
7554,-1.9439
7555,86.056
7556,46.056
7557,-9.9439
7558,62.056
7559,38.056
7560,14.056
7561,54.056
7562,-17.944
7563,86.056
7564,30.056
7565,-17.944
7566,22.056
7567,46.056
7568,86.056
7569,46.056
7570,54.056
7571,22.056
7572,94.056
7573,94.056
7574,-49.944
7575,22.056
7576,-33.944
7577,-33.944
7578,46.056
7579,-41.944
7580,54.056
7581,-17.944
7582,-73.944
7583,94.056
7584,46.056
7585,62.056
7586,70.056
7587,-73.944
7588,54.056
7589,54.056
7590,46.056
7591,86.056
7592,-41.944
7593,46.056
7594,38.056
7595,94.056
7596,54.056
7597,-57.944
7598,86.056
7599,6.0561
